bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,308671,-0.011407,-0.035055,-0.000967,-3.090459
0.02,0.05,226206,-0.011536,-0.032837,-0.000248,-3.121965
0.05,0.1,171542,-0.011852,-0.030847,-0.000420,-3.187329
0.1,0.2,130340,-0.012166,-0.027592,0.000880,-3.206023
0.2,0.4,83632,-0.012314,-0.024167,0.002528,-3.107017
0.4,1.01,661293,-0.004229,-0.021562,0.014975,-0.706324
