bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,3074,0.415109,0.041288,0.360939,0.415875,0.468387,0.000000,0.000000
0.02,0.05,3179,0.416041,0.041245,0.364952,0.415888,0.468907,0.000000,0.000000
0.05,0.1,3426,0.416200,0.041037,0.361754,0.417070,0.468717,0.000000,0.000000
0.1,0.2,3855,0.416722,0.040044,0.364495,0.416842,0.467751,0.000000,0.000000
0.2,0.4,3733,0.417413,0.040814,0.364728,0.418940,0.468442,0.000000,0.000000
0.4,1.01,15346,0.420620,0.033079,0.382189,0.420366,0.462605,0.000000,0.000000
