bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21993,-0.002621,-0.010679,0.006676,-0.090067
0.02,0.05,413,-0.000322,-0.022989,0.009907,-0.059710
0.05,0.1,247,0.000677,-0.044076,0.057071,0.021800
0.1,0.2,313,-0.000074,-0.017862,0.042681,-0.018764
0.2,0.4,350,-0.000568,-0.022749,0.039855,-0.031225
0.4,1.01,9297,0.050558,0.000000,0.026285,0.726523
