bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,4926,-0.011630,-0.038716,0.001878,-1.714027
0.02,0.05,4158,-0.011161,-0.042316,0.003683,-1.673726
0.05,0.1,3833,-0.010820,-0.037239,0.003882,-1.605629
0.1,0.2,3345,-0.009169,-0.025456,0.005429,-1.355693
0.2,0.4,2704,-0.006223,-0.033622,0.007793,-0.908538
0.4,1.01,13647,-0.007116,-0.025011,0.016474,-0.258714
