bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,16115,0.526614,0.035229,0.482775,0.524101,0.573198,0.000000,0.000000
0.02,0.05,4314,0.528719,0.035434,0.483764,0.526026,0.575432,0.000000,0.000000
0.05,0.1,2073,0.527641,0.033415,0.484377,0.526347,0.570180,0.000000,0.000000
0.1,0.2,1338,0.531681,0.031210,0.492895,0.532122,0.568453,0.000000,0.000000
0.2,0.4,1040,0.536409,0.027894,0.502354,0.536806,0.568315,0.000000,0.000000
0.4,1.01,7733,0.539958,0.023412,0.505850,0.542905,0.569003,0.000000,0.000000
