bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,718961,-0.002817,-0.018946,0.003403,-0.349141
0.02,0.05,107234,-0.002627,-0.021031,0.008929,-0.317863
0.05,0.1,28540,-0.001837,-0.025114,0.013160,-0.304255
0.1,0.2,14774,-0.000254,-0.028534,0.015566,-0.409692
0.2,0.4,17871,0.002526,-0.034314,0.017595,-0.304735
0.4,1.01,694304,0.001516,-0.061910,0.022579,0.728193
