bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,821534,-0.002829,-0.037925,0.000567,-0.566468
0.02,0.05,32061,-0.004527,-0.022529,0.005685,-0.712815
0.05,0.1,7836,-0.010925,-0.019720,0.008811,-1.292686
0.1,0.2,7811,-0.017536,-0.016999,0.018282,-1.880330
0.2,0.4,13964,-0.020350,-0.016071,0.022961,-1.980394
0.4,1.01,698478,-0.011390,-0.017865,0.037780,-0.754126
