bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,186148,0.130380,0.046479,0.085608,0.127476,0.174843,0.971528,0.000494
0.02,0.05,180662,0.130246,0.050171,0.084566,0.126923,0.174472,0.970857,0.000841
0.05,0.1,177395,0.130095,0.055326,0.082351,0.126313,0.174859,0.968088,0.001223
0.1,0.2,175053,0.128596,0.061790,0.078320,0.124598,0.173262,0.968769,0.001999
0.2,0.4,138600,0.126117,0.077076,0.069874,0.121502,0.170677,0.968146,0.004322
0.4,1.01,723826,0.130166,0.188226,0.000648,0.072217,0.529761,0.850688,0.006202
